country,field_name,avg_fcr,publication_count
Namibia,Biomedical and Clinical Sciences,6.0685714285714285,35
Guyana,Education,0.2625,8
Eritrea,Human Society,0.0,3
United Arab Emirates,Philosophy and Religious Studies,35.466363636363639,22
Dominican Republic,Economics,0.22999999999999998,6
Tanzania,Engineering,4.5071428571428571,21
,Education,2.24028856981982,35520
Paraguay,Human Society,1.9400000000000004,10
Nicaragua,Environmental Sciences,0.0,1
Mauritius,Information and Computing Sciences,1.6543333333333337,30
North Macedonia,Mathematical Sciences,0.84666666666666668,3
Honduras,Engineering,2.0900000000000003,6
Myanmar,Engineering,1.3166666666666664,3
Cameroon,Information and Computing Sciences,11.911578947368419,19
Zambia,Environmental Sciences,1.3328571428571427,7
Malawi,"Commerce, Management, Tourism and Services",2.01,7
Ethiopia,Built Environment and Design,2.3857692307692311,26
Svalbard and Jan Mayen,Earth Sciences,1.76,3
Isle of Man,Biomedical and Clinical Sciences,0.63666666666666671,3
Jamaica,"History, Heritage and Archaeology",2.025,2
Turks and Caicos Islands,Biomedical and Clinical Sciences,2.01,2
Zimbabwe,Built Environment and Design,1.6005882352941174,17
Latvia,"History, Heritage and Archaeology",2.1614285714285719,7
South Sudan,Biological Sciences,0.5,1
Samoa,Information and Computing Sciences,0.0,1
Poland,Biomedical and Clinical Sciences,4.9714834461313337,5467
Pakistan,"Agricultural, Veterinary and Food Sciences",5.1058167330677264,251
Namibia,"Agricultural, Veterinary and Food Sciences",3.199,10
Paraguay,Psychology,2.27,6
Guyana,Biological Sciences,1.15,1
Bolivia,Health Sciences,3.7787499999999996,16
Kosovo,Information and Computing Sciences,5.17375,16
Belarus,Psychology,1.6985714285714286,7
Bolivia,Creative Arts and Writing,0.0,2
Brunei,Creative Arts and Writing,7.145,10
Botswana,"Language, Communication and Culture",3.6000000000000005,3
Lebanon,Philosophy and Religious Studies,4.3383333333333329,6
Syria,Biomedical and Clinical Sciences,3.6989162561576365,203
Lebanon,"History, Heritage and Archaeology",4.2614285714285725,7
Cameroon,Built Environment and Design,0.848,5
Jamaica,Chemical Sciences,0.495,2
Panama,Psychology,0.89,1
Seychelles,Environmental Sciences,6.6233333333333331,3
Palau,Health Sciences,3.87,2
Uruguay,Built Environment and Design,2.4188888888888895,9
Jamaica,"Agricultural, Veterinary and Food Sciences",1.615,2
Oman,Law and Legal Studies,7.7400000000000011,9
Uzbekistan,Law and Legal Studies,1.552,5
Tanzania,"Language, Communication and Culture",6.8928571428571441,7
,Psychology,1.0005373025957525,5509
Libya,Health Sciences,7.8880000000000008,45
Peru,Earth Sciences,3.3988571428571435,70
United Arab Emirates,"Language, Communication and Culture",23.06545454545455,44
Algeria,Philosophy and Religious Studies,0.0,1
Afghanistan,Economics,1.335,2
Bhutan,Economics,1.6775000000000002,4
Saint Kitts and Nevis,"Language, Communication and Culture",0.0,2
New Zealand,Earth Sciences,4.6887368421052624,95
Switzerland,Physical Sciences,17.747608695652168,46
Guatemala,Mathematical Sciences,0.0,1
Zambia,Economics,1.5014285714285716,7
Iceland,Economics,7.1741666666666664,12
Andorra,Biomedical and Clinical Sciences,1.8644444444444446,9
Taiwan,Mathematical Sciences,8.52162337662337,154
Hungary,Physical Sciences,5.2966666666666669,9
Reunion,Biomedical and Clinical Sciences,7.1918750000000014,32
Nicaragua,Creative Arts and Writing,1.02,7
Saudi Arabia,Environmental Sciences,8.03849557522124,113
Rwanda,Human Society,6.3322222222222218,18
Tanzania,Creative Arts and Writing,10.357142857142858,7
Oman,Chemical Sciences,3.9346153846153848,13
Zambia,Biological Sciences,5.8442857142857152,14
Mexico,Mathematical Sciences,4.7494623655913966,93
Gibraltar,Philosophy and Religious Studies,0.0,1
Malta,"Agricultural, Veterinary and Food Sciences",0.0,2
Czechia,Economics,6.526000000000006,150
Serbia,Built Environment and Design,7.852253521126757,71
Lesotho,Chemical Sciences,1.32,1
Guadeloupe,Human Society,7.92,1
Saint Lucia,"Agricultural, Veterinary and Food Sciences",0.0,1
United States,Physical Sciences,10.148106060606057,528
Kuwait,Creative Arts and Writing,5.9500000000000011,8
Saint Helena,Human Society,0.665,2
Netherlands,Earth Sciences,7.1037499999999962,240
Oman,Human Society,6.442,25
Haiti,Earth Sciences,1.09,1
Eswatini,Psychology,1.1099999999999999,2
Hungary,"Language, Communication and Culture",7.5258823529411769,34
Ghana,Mathematical Sciences,8.9893023255813933,43
Mauritius,Engineering,3.7527272727272729,11
Botswana,Mathematical Sciences,9.7766666666666691,9
Somalia,Law and Legal Studies,17.086,5
Azerbaijan,Psychology,3.8024999999999993,4
Myanmar,Law and Legal Studies,1.5060000000000002,5
Nepal,Philosophy and Religious Studies,1.2042857142857144,7
Niger,Law and Legal Studies,5.78,2
Equatorial Guinea,"History, Heritage and Archaeology",5.41,1
Mauritius,"Language, Communication and Culture",7.5100000000000007,3
Saudi Arabia,"Agricultural, Veterinary and Food Sciences",4.5846799999999979,250
Nauru,Human Society,18.79,1
Portugal,Engineering,3.9927196652719652,478
Georgia,"Language, Communication and Culture",20.150000000000002,2
Malta,Physical Sciences,5.56,1
Venezuela,Environmental Sciences,3.8099999999999996,2
Nepal,"History, Heritage and Archaeology",4.9575,4
Norfolk Island,Psychology,2.135,2
Ukraine,Philosophy and Religious Studies,2.8503448275862056,203
Belarus,Human Society,1.0381249999999997,32
Marshall Islands,Environmental Sciences,3.23,1
Lithuania,"Agricultural, Veterinary and Food Sciences",4.3639393939393942,33
Sudan,Physical Sciences,16.08,2
Reunion,Engineering,4.0150000000000006,2
Iceland,Information and Computing Sciences,1.7291666666666667,12
Benin,"Language, Communication and Culture",10.18,1
El Salvador,Earth Sciences,0.22999999999999998,3
Malta,Environmental Sciences,1.5372727272727271,11
Tajikistan,"History, Heritage and Archaeology",18.96,2
Kosovo,Biological Sciences,1.284,5
Isle of Man,Health Sciences,1.975,2
Russia,"Agricultural, Veterinary and Food Sciences",1.9945270270270272,296
United Arab Emirates,Mathematical Sciences,10.287058823529412,68
Indonesia,"History, Heritage and Archaeology",3.0223598820059,339
Kosovo,Economics,1.8364999999999998,20
Eswatini,"Agricultural, Veterinary and Food Sciences",0.79499999999999993,2
Kazakhstan,Biological Sciences,2.9270967741935481,62
Armenia,Economics,2.5753333333333335,15
Bahamas,Psychology,4.96,1
Zambia,Engineering,10.953333333333333,3
Australia,Economics,7.3624043715847005,732
Bolivia,Environmental Sciences,0.42,2
Samoa,"History, Heritage and Archaeology",1.485,2
Thailand,Engineering,3.5046408839779013,362
Mayotte,Biomedical and Clinical Sciences,0.90833333333333333,6
Bermuda,Psychology,5.9,1
Namibia,Earth Sciences,1.74,1
Germany,"Commerce, Management, Tourism and Services",7.6435837372105553,3714
Switzerland,Human Society,9.64246556473829,726
British Virgin Islands,Education,0.0,1
Afghanistan,Physical Sciences,0.0,1
Nicaragua,"History, Heritage and Archaeology",0.85666666666666669,3
Singapore,Biological Sciences,6.3107610993657515,473
Zimbabwe,Education,4.0546376811594218,69
Senegal,Philosophy and Religious Studies,0.0,1
Seychelles,Chemical Sciences,1.79,1
Taiwan,Economics,8.47037735849057,212
Portugal,Human Society,5.3504484304932776,669
Iran,Economics,11.030838709677425,155
Bolivia,Law and Legal Studies,1.4983333333333335,6
Netherlands,"Agricultural, Veterinary and Food Sciences",6.8915328467153243,274
Fiji,Biological Sciences,2.915,6
Dominica,Earth Sciences,3.84,1
Micronesia,Human Society,0.0,1
Kyrgyzstan,Biomedical and Clinical Sciences,1.8327777777777778,54
Bermuda,Earth Sciences,0.0,2
Saudi Arabia,Health Sciences,5.5866624203821607,1570
Egypt,"Commerce, Management, Tourism and Services",4.8870374449339247,908
Guernsey,Health Sciences,2.9733333333333336,3
Guatemala,Engineering,0.0,1
Japan,Health Sciences,3.4607773027594253,2573
Panama,Health Sciences,1.8661904761904762,21
British Indian Ocean Territory,Health Sciences,2.9,1
Solomon Islands,Earth Sciences,6.5,1
Ukraine,Economics,1.9611428571428564,385
Syria,Health Sciences,5.2621951219512182,41
Montenegro,Education,3.37125,8
Botswana,Economics,2.54,5
South Korea,Health Sciences,4.4364718709114745,2293
Finland,Physical Sciences,2.6787500000000004,8
Mongolia,Human Society,1.2584615384615385,13
Antarctica,Biomedical and Clinical Sciences,0.0,1
Sint Maarten,Human Society,4.22,1
North Macedonia,Creative Arts and Writing,9.39,9
China,Philosophy and Religious Studies,8.8397083333333359,240
Italy,"History, Heritage and Archaeology",6.0324610591900347,321
Thailand,"Agricultural, Veterinary and Food Sciences",4.5562229102167189,323
Laos,Human Society,1.65125,8
Reunion,Chemical Sciences,1.25,1
British Virgin Islands,Biological Sciences,5.98,1
Fiji,Philosophy and Religious Studies,0.0,1
Serbia,Biomedical and Clinical Sciences,4.2706723716381383,818
Burundi,"Commerce, Management, Tourism and Services",0.0,1
Kazakhstan,Physical Sciences,2.7,1
Albania,"Commerce, Management, Tourism and Services",4.6357627118644062,59
Uruguay,Creative Arts and Writing,4.7462500000000016,8
Montenegro,Built Environment and Design,4.91,2
Belgium,Biomedical and Clinical Sciences,7.6438250475414353,3681
Norway,Health Sciences,5.8224897288414166,1217
Kenya,"Commerce, Management, Tourism and Services",2.7765909090909084,176
Cameroon,"Commerce, Management, Tourism and Services",4.2902380952380952,42
Reunion,Health Sciences,0.785,6
Bahamas,Biological Sciences,34.88,1
Zimbabwe,"Language, Communication and Culture",3.0447619047619048,21
El Salvador,Education,0.49260869565217386,23
Samoa,Engineering,1.45,1
Romania,Health Sciences,3.5116056338028176,355
Qatar,Human Society,7.476930693069308,101
Mauritius,Environmental Sciences,4.5733333333333341,6
Jersey,Education,0.0,1
Guinea,Psychology,2.48,1
Bosnia and Herzegovina,"History, Heritage and Archaeology",24.33666666666667,3
Vanuatu,Psychology,1.98,1
Eswatini,"Language, Communication and Culture",1.46,1
Peru,"Commerce, Management, Tourism and Services",3.3984257206208426,451
Pakistan,Engineering,8.4062090163934435,488
Brunei,"History, Heritage and Archaeology",8.3033333333333328,3
Mali,Human Society,0.68,1
Pakistan,Earth Sciences,6.3603888888888882,180
Ghana,Human Society,5.4150895140664934,391
Rwanda,Health Sciences,4.115230769230771,130
Maldives,Environmental Sciences,0.48,1
Chad,Earth Sciences,3.37,1
France,Environmental Sciences,5.1722164948453617,194
United Kingdom,"History, Heritage and Archaeology",5.5388815789473691,912
Romania,Engineering,4.8222938144329888,388
Azerbaijan,Education,2.083,10
Turkmenistan,Law and Legal Studies,17.06,1
Azerbaijan,Earth Sciences,0.598,5
North Macedonia,Environmental Sciences,0.555,2
Central African Republic,"Agricultural, Veterinary and Food Sciences",0.0,1
Curacao,Biological Sciences,2.89,1
Turkmenistan,Biomedical and Clinical Sciences,1.8028571428571427,7
Reunion,Human Society,4.07,2
Greece,Economics,5.4626774193548391,310
Libya,Biological Sciences,2.8389473684210524,19
Slovakia,Earth Sciences,2.1019999999999994,45
Japan,Creative Arts and Writing,2.2057851239669439,363
Qatar,Psychology,11.496875,16
Iraq,"Language, Communication and Culture",3.0181250000000004,16
Cuba,Chemical Sciences,1.6614285714285713,7
Nigeria,Health Sciences,3.9452441613588105,942
Sri Lanka,Biomedical and Clinical Sciences,3.4332631578947388,665
Singapore,Biomedical and Clinical Sciences,8.6887859626936415,3163
Turkey,Creative Arts and Writing,3.5123928571428569,280
Canada,Health Sciences,5.2379666247571119,8749
Botswana,Creative Arts and Writing,9.59,6
Australia,Chemical Sciences,7.5963104325699744,393
Turkey,Education,5.9691000671591663,1489
Greece,"Agricultural, Veterinary and Food Sciences",5.0259259259259226,162
Belgium,"Commerce, Management, Tourism and Services",6.6109682539682515,630
Taiwan,Engineering,3.960371900826448,726
Poland,"Commerce, Management, Tourism and Services",5.0236355007119116,2107
Australia,Health Sciences,5.4214249684741516,7930
Japan,Earth Sciences,3.3050704225352083,710
Bulgaria,Health Sciences,1.7106666666666659,105
Hungary,Economics,2.1906930693069318,202
Guatemala,Creative Arts and Writing,0.0,5
Chile,Health Sciences,4.2957347670250892,558
Indonesia,Philosophy and Religious Studies,4.206050113895218,2195
Kazakhstan,Information and Computing Sciences,2.7553913043478264,115
Australia,"Agricultural, Veterinary and Food Sciences",5.4278559738134193,611
Israel,Education,8.5601033057851232,484
South Africa,"Language, Communication and Culture",5.6338345864661648,266
Thailand,Human Society,7.3576518218623468,247
Israel,Engineering,4.2252777777777784,180
New Zealand,Health Sciences,4.7900968783638378,929
Pakistan,Physical Sciences,7.3701315789473671,76
Australia,Environmental Sciences,5.4140986394557755,588
Ireland,"Commerce, Management, Tourism and Services",10.651063829787237,564
Nepal,Earth Sciences,2.6587323943661971,71
Costa Rica,Law and Legal Studies,1.0857142857142859,14
New Zealand,"Agricultural, Veterinary and Food Sciences",4.4431764705882326,170
Mexico,"Language, Communication and Culture",1.9931313131313129,99
Greece,Engineering,8.03777202072539,386
Cambodia,Education,5.293,30
Austria,Psychology,5.0587603305785116,242
Turkey,"Language, Communication and Culture",4.4180000000000019,165
Bahrain,"Commerce, Management, Tourism and Services",7.0772981366459646,322
El Salvador,Law and Legal Studies,5.42,8
Uganda,"Commerce, Management, Tourism and Services",3.737522935779817,109
Trinidad and Tobago,Health Sciences,16.163636363636368,44
Denmark,Psychology,6.13952380952381,126
Iceland,"Commerce, Management, Tourism and Services",8.18875,72
Lebanon,"Commerce, Management, Tourism and Services",12.477154471544711,246
Cuba,Human Society,4.661999999999999,20
Martinique,Biological Sciences,3.7949999999999995,4
Portugal,Mathematical Sciences,7.0687719298245622,57
Nepal,Economics,1.3543589743589746,39
Mauritius,Economics,1.8988888888888886,9
Colombia,"Language, Communication and Culture",1.9810958904109586,73
Latvia,Engineering,2.8928813559322033,59
Philippines,Earth Sciences,1.4300000000000002,91
United Arab Emirates,Psychology,5.2567142857142848,70
Trinidad and Tobago,Biomedical and Clinical Sciences,3.989220779220779,77
Israel,Earth Sciences,4.0257142857142831,63
Moldova,Health Sciences,0.7155,20
Democratic Republic of the Congo,Human Society,2.9334782608695651,23
Mozambique,Health Sciences,4.577,40
Serbia,"History, Heritage and Archaeology",3.1046153846153848,13
Philippines,"History, Heritage and Archaeology",3.4694117647058826,17
Ivory Coast,Biomedical and Clinical Sciences,1.7263076923076923,65
Latvia,Creative Arts and Writing,3.9074999999999998,36
El Salvador,Philosophy and Religious Studies,0.93,2
Ivory Coast,Environmental Sciences,1.51,3
Gibraltar,Biomedical and Clinical Sciences,4.3307692307692305,13
Zambia,Human Society,5.786944444444444,36
Papua New Guinea,Health Sciences,4.25111111111111,18
Togo,"Language, Communication and Culture",2.46,1
Lesotho,Health Sciences,1.7155555555555555,9
Uzbekistan,Economics,18.611315789473679,38
Croatia,"Agricultural, Veterinary and Food Sciences",4.22537037037037,54
Kuwait,Earth Sciences,3.4296296296296296,27
Fiji,Engineering,4.3573333333333339,15
Ecuador,Law and Legal Studies,2.8526923076923074,26
Barbados,Health Sciences,3.231071428571429,28
Uzbekistan,"Language, Communication and Culture",0.0,4
Gabon,Law and Legal Studies,0.0,2
Dominican Republic,Philosophy and Religious Studies,1.24,3
Costa Rica,"Commerce, Management, Tourism and Services",3.4470454545454547,44
Palestinian Territory,Creative Arts and Writing,0.43125,8
Jordan,Environmental Sciences,3.1266666666666665,15
Croatia,"History, Heritage and Archaeology",6.128571428571429,14
Ireland,Physical Sciences,5.3666666666666671,3
Cuba,Education,1.2018518518518517,27
Solomon Islands,Health Sciences,4.1633333333333331,3
Bahrain,Environmental Sciences,3.3169230769230773,13
Yemen,Human Society,19.931666666666665,6
Bouvet Island,Health Sciences,0.36,1
Brunei,"Agricultural, Veterinary and Food Sciences",5.1973333333333329,15
Oman,"Agricultural, Veterinary and Food Sciences",2.2275,20
Anguilla,Health Sciences,15.63,1
Qatar,"Agricultural, Veterinary and Food Sciences",7.36851851851852,27
